"cnty_fips","display_name","Value","theme_range"
19079,"""Hamilton, (IA)""",1,"1 (1655)"
19081,"""Hancock, (IA)""",1,"1 (1655)"
19085,"""Harrison, (IA)""",1,"1 (1655)"
19091,"""Humboldt, (IA)""",1,"1 (1655)"
19093,"""Ida, (IA)""",1,"1 (1655)"
19109,"""Kossuth, (IA)""",1,"1 (1655)"
19119,"""Lyon, (IA)""",1,"1 (1655)"
19121,"""Madison, (IA)""",1,"1 (1655)"
19129,"""Mills, (IA)""",0,"0 (742)"
19133,"""Monona, (IA)""",1,"1 (1655)"
19137,"""Montgomery, (IA)""",1,"1 (1655)"
19141,"""O'Brien, (IA)""",2,"2 - 3 (613)"
19143,"""Osceola, (IA)""",1,"1 (1655)"
19145,"""Page, (IA)""",2,"2 - 3 (613)"
19147,"""Palo Alto, (IA)""",1,"1 (1655)"
19149,"""Plymouth, (IA)""",1,"1 (1655)"
19151,"""Pocahontas, (IA)""",1,"1 (1655)"
19155,"""Pottawattamie, (IA)""",2,"2 - 3 (613)"
19159,"""Ringgold, (IA)""",1,"1 (1655)"
19161,"""Sac, (IA)""",1,"1 (1655)"
19165,"""Shelby, (IA)""",1,"1 (1655)"
19167,"""Sioux, (IA)""",4,"4+ (214)"
19173,"""Taylor, (IA)""",0,"0 (742)"
19175,"""Union, (IA)""",1,"1 (1655)"
19187,"""Webster, (IA)""",1,"1 (1655)"
19189,"""Winnebago, (IA)""",0,"0 (742)"
19193,"""Woodbury, (IA)""",2,"2 - 3 (613)"
19197,"""Wright, (IA)""",2,"2 - 3 (613)"
20001,"""Allen, (KS)""",1,"1 (1655)"
20003,"""Anderson, (KS)""",1,"1 (1655)"
20005,"""Atchison, (KS)""",1,"1 (1655)"
20007,"""Barber, (KS)""",2,"2 - 3 (613)"
20009,"""Barton, (KS)""",3,"2 - 3 (613)"
20011,"""Bourbon, (KS)""",1,"1 (1655)"
20013,"""Brown, (KS)""",2,"2 - 3 (613)"
20015,"""Butler, (KS)""",2,"2 - 3 (613)"
20017,"""Chase, (KS)""",0,"0 (742)"
20019,"""Chautauqua, (KS)""",1,"1 (1655)"
20021,"""Cherokee, (KS)""",2,"2 - 3 (613)"
20023,"""Cheyenne, (KS)""",1,"1 (1655)"
20025,"""Clark, (KS)""",1,"1 (1655)"
20027,"""Clay, (KS)""",1,"1 (1655)"
20029,"""Cloud, (KS)""",1,"1 (1655)"
20031,"""Coffey, (KS)""",1,"1 (1655)"
20033,"""Comanche, (KS)""",1,"1 (1655)"
20035,"""Cowley, (KS)""",2,"2 - 3 (613)"
20037,"""Crawford, (KS)""",2,"2 - 3 (613)"
20039,"""Decatur, (KS)""",1,"1 (1655)"
20041,"""Dickinson, (KS)""",2,"2 - 3 (613)"
20043,"""Doniphan, (KS)""",0,"0 (742)"
20045,"""Douglas, (KS)""",1,"1 (1655)"
20047,"""Edwards, (KS)""",1,"1 (1655)"
20049,"""Elk, (KS)""",0,"0 (742)"
20051,"""Ellis, (KS)""",1,"1 (1655)"
20053,"""Ellsworth, (KS)""",1,"1 (1655)"
20055,"""Finney, (KS)""",1,"1 (1655)"
20057,"""Ford, (KS)""",1,"1 (1655)"
20059,"""Franklin, (KS)""",1,"1 (1655)"
20061,"""Geary, (KS)""",1,"1 (1655)"
20063,"""Gove, (KS)""",1,"1 (1655)"
20065,"""Graham, (KS)""",1,"1 (1655)"
20067,"""Grant, (KS)""",1,"1 (1655)"
20069,"""Gray, (KS)""",0,"0 (742)"
20071,"""Greeley, (KS)""",1,"1 (1655)"
20073,"""Greenwood, (KS)""",1,"1 (1655)"
20075,"""Hamilton, (KS)""",1,"1 (1655)"
20077,"""Harper, (KS)""",2,"2 - 3 (613)"
20079,"""Harvey, (KS)""",1,"1 (1655)"
20081,"""Haskell, (KS)""",1,"1 (1655)"
20083,"""Hodgeman, (KS)""",1,"1 (1655)"
20085,"""Jackson, (KS)""",1,"1 (1655)"
20087,"""Jefferson, (KS)""",1,"1 (1655)"
20089,"""Jewell, (KS)""",1,"1 (1655)"
20091,"""Johnson, (KS)""",7,"4+ (214)"
20093,"""Kearny, (KS)""",1,"1 (1655)"
20095,"""Kingman, (KS)""",1,"1 (1655)"
20097,"""Kiowa, (KS)""",1,"1 (1655)"
20099,"""Labette, (KS)""",2,"2 - 3 (613)"
20101,"""Lane, (KS)""",0,"0 (742)"
20103,"""Leavenworth, (KS)""",2,"2 - 3 (613)"
20105,"""Lincoln, (KS)""",1,"1 (1655)"
20107,"""Linn, (KS)""",0,"0 (742)"
20109,"""Logan, (KS)""",1,"1 (1655)"
20111,"""Lyon, (KS)""",1,"1 (1655)"
20113,"""McPherson, (KS)""",3,"2 - 3 (613)"
20115,"""Marion, (KS)""",2,"2 - 3 (613)"
20117,"""Marshall, (KS)""",1,"1 (1655)"
20119,"""Meade, (KS)""",1,"1 (1655)"
20121,"""Miami, (KS)""",1,"1 (1655)"
20123,"""Mitchell, (KS)""",1,"1 (1655)"
20125,"""Montgomery, (KS)""",1,"1 (1655)"
20127,"""Morris, (KS)""",1,"1 (1655)"
20129,"""Morton, (KS)""",1,"1 (1655)"
20131,"""Nemaha, (KS)""",2,"2 - 3 (613)"
20133,"""Neosho, (KS)""",1,"1 (1655)"
20135,"""Ness, (KS)""",2,"2 - 3 (613)"
20137,"""Norton, (KS)""",1,"1 (1655)"
20139,"""Osage, (KS)""",0,"0 (742)"
20141,"""Osborne, (KS)""",1,"1 (1655)"
20143,"""Ottawa, (KS)""",1,"1 (1655)"
20145,"""Pawnee, (KS)""",1,"1 (1655)"
20147,"""Phillips, (KS)""",1,"1 (1655)"
20149,"""Pottawatomie, (KS)""",2,"2 - 3 (613)"
20151,"""Pratt, (KS)""",1,"1 (1655)"
20153,"""Rawlins, (KS)""",1,"1 (1655)"
20155,"""Reno, (KS)""",1,"1 (1655)"
20157,"""Republic, (KS)""",1,"1 (1655)"
20159,"""Rice, (KS)""",1,"1 (1655)"
20161,"""Riley, (KS)""",2,"2 - 3 (613)"
20163,"""Rooks, (KS)""",1,"1 (1655)"
20165,"""Rush, (KS)""",1,"1 (1655)"
20167,"""Russell, (KS)""",1,"1 (1655)"
20169,"""Saline, (KS)""",1,"1 (1655)"
20171,"""Scott, (KS)""",1,"1 (1655)"
20173,"""Sedgwick, (KS)""",5,"4+ (214)"
20175,"""Seward, (KS)""",1,"1 (1655)"
20177,"""Shawnee, (KS)""",2,"2 - 3 (613)"
20179,"""Sheridan, (KS)""",1,"1 (1655)"
20181,"""Sherman, (KS)""",1,"1 (1655)"
20183,"""Smith, (KS)""",1,"1 (1655)"
20185,"""Stafford, (KS)""",1,"1 (1655)"
20187,"""Stanton, (KS)""",1,"1 (1655)"
20189,"""Stevens, (KS)""",1,"1 (1655)"
20191,"""Sumner, (KS)""",2,"2 - 3 (613)"
20193,"""Thomas, (KS)""",1,"1 (1655)"
20195,"""Trego, (KS)""",1,"1 (1655)"
20197,"""Wabaunsee, (KS)""",0,"0 (742)"
20199,"""Wallace, (KS)""",0,"0 (742)"
20201,"""Washington, (KS)""",2,"2 - 3 (613)"
20203,"""Wichita, (KS)""",1,"1 (1655)"
20205,"""Wilson, (KS)""",2,"2 - 3 (613)"
20207,"""Woodson, (KS)""",0,"0 (742)"
20209,"""Wyandotte, (KS)""",2,"2 - 3 (613)"
22017,"""Caddo, (LA)""",5,"4+ (214)"
27013,"""Blue Earth, (MN)""",1,"1 (1655)"
27015,"""Brown, (MN)""",3,"2 - 3 (613)"
27033,"""Cottonwood, (MN)""",2,"2 - 3 (613)"
27043,"""Faribault, (MN)""",1,"1 (1655)"
27063,"""Jackson, (MN)""",1,"1 (1655)"
27079,"""Le Sueur, (MN)""",1,"1 (1655)"
27081,"""Lincoln, (MN)""",2,"2 - 3 (613)"
27083,"""Lyon, (MN)""",2,"2 - 3 (613)"
27091,"""Martin, (MN)""",1,"1 (1655)"
27101,"""Murray, (MN)""",1,"1 (1655)"
27103,"""Nicollet, (MN)""",1,"1 (1655)"
27105,"""Nobles, (MN)""",1,"1 (1655)"
27117,"""Pipestone, (MN)""",1,"1 (1655)"
27127,"""Redwood, (MN)""",1,"1 (1655)"
27133,"""Rock, (MN)""",1,"1 (1655)"
27143,"""Sibley, (MN)""",1,"1 (1655)"
27165,"""Watonwan, (MN)""",2,"2 - 3 (613)"
29003,"""Andrew, (MO)""",0,"0 (742)"
29005,"""Atchison, (MO)""",1,"1 (1655)"
29009,"""Barry, (MO)""",2,"2 - 3 (613)"
29011,"""Barton, (MO)""",1,"1 (1655)"
29013,"""Bates, (MO)""",1,"1 (1655)"
29021,"""Buchanan, (MO)""",1,"1 (1655)"
29025,"""Caldwell, (MO)""",0,"0 (742)"
29037,"""Cass, (MO)""",2,"2 - 3 (613)"
29039,"""Cedar, (MO)""",1,"1 (1655)"
29047,"""Clay, (MO)""",3,"2 - 3 (613)"
29049,"""Clinton, (MO)""",1,"1 (1655)"
29057,"""Dade, (MO)""",0,"0 (742)"
29061,"""Daviess, (MO)""",0,"0 (742)"
29063,"""DeKalb, (MO)""",0,"0 (742)"
29075,"""Gentry, (MO)""",1,"1 (1655)"
29081,"""Harrison, (MO)""",1,"1 (1655)"
29083,"""Henry, (MO)""",1,"1 (1655)"
29087,"""Holt, (MO)""",0,"0 (742)"
29095,"""Jackson, (MO)""",10,"4+ (214)"
29097,"""Jasper, (MO)""",3,"2 - 3 (613)"
29101,"""Johnson, (MO)""",1,"1 (1655)"
29107,"""Lafayette, (MO)""",1,"1 (1655)"
29109,"""Lawrence, (MO)""",1,"1 (1655)"
29119,"""McDonald, (MO)""",0,"0 (742)"
29145,"""Newton, (MO)""",1,"1 (1655)"
29147,"""Nodaway, (MO)""",1,"1 (1655)"
29165,"""Platte, (MO)""",1,"1 (1655)"
29177,"""Ray, (MO)""",1,"1 (1655)"
29185,"""St. Clair, (MO)""",1,"1 (1655)"
29217,"""Vernon, (MO)""",1,"1 (1655)"
29227,"""Worth, (MO)""",0,"0 (742)"
31001,"""Adams, (NE)""",1,"1 (1655)"
31003,"""Antelope, (NE)""",1,"1 (1655)"
31005,"""Arthur, (NE)""",0,"0 (742)"
31007,"""Banner, (NE)""",0,"0 (742)"
31009,"""Blaine, (NE)""",0,"0 (742)"
31011,"""Boone, (NE)""",1,"1 (1655)"
31013,"""Box Butte, (NE)""",1,"1 (1655)"
31015,"""Boyd, (NE)""",1,"1 (1655)"
31017,"""Brown, (NE)""",1,"1 (1655)"
31019,"""Buffalo, (NE)""",2,"2 - 3 (613)"
31021,"""Burt, (NE)""",1,"1 (1655)"
31023,"""Butler, (NE)""",1,"1 (1655)"
31025,"""Cass, (NE)""",0,"0 (742)"
31027,"""Cedar, (NE)""",0,"0 (742)"
31029,"""Chase, (NE)""",1,"1 (1655)"
31031,"""Cherry, (NE)""",1,"1 (1655)"
31033,"""Cheyenne, (NE)""",1,"1 (1655)"
31035,"""Clay, (NE)""",0,"0 (742)"
31037,"""Colfax, (NE)""",1,"1 (1655)"
31039,"""Cuming, (NE)""",1,"1 (1655)"
31041,"""Custer, (NE)""",2,"2 - 3 (613)"
31043,"""Dakota, (NE)""",0,"0 (742)"
31045,"""Dawes, (NE)""",1,"1 (1655)"
31047,"""Dawson, (NE)""",3,"2 - 3 (613)"
31049,"""Deuel, (NE)""",0,"0 (742)"
31051,"""Dixon, (NE)""",0,"0 (742)"
31053,"""Dodge, (NE)""",1,"1 (1655)"
31055,"""Douglas, (NE)""",6,"4+ (214)"
31057,"""Dundy, (NE)""",1,"1 (1655)"
31059,"""Fillmore, (NE)""",1,"1 (1655)"
31061,"""Franklin, (NE)""",1,"1 (1655)"
31063,"""Frontier, (NE)""",0,"0 (742)"
31065,"""Furnas, (NE)""",1,"1 (1655)"
31067,"""Gage, (NE)""",1,"1 (1655)"
31069,"""Garden, (NE)""",1,"1 (1655)"
31071,"""Garfield, (NE)""",0,"0 (742)"
31073,"""Gosper, (NE)""",0,"0 (742)"
31075,"""Grant, (NE)""",0,"0 (742)"
31077,"""Greeley, (NE)""",0,"0 (742)"
31079,"""Hall, (NE)""",1,"1 (1655)"
31081,"""Hamilton, (NE)""",1,"1 (1655)"
31083,"""Harlan, (NE)""",1,"1 (1655)"
31085,"""Hayes, (NE)""",0,"0 (742)"
31087,"""Hitchcock, (NE)""",0,"0 (742)"
31089,"""Holt, (NE)""",2,"2 - 3 (613)"
31091,"""Hooker, (NE)""",0,"0 (742)"
31093,"""Howard, (NE)""",1,"1 (1655)"
31095,"""Jefferson, (NE)""",1,"1 (1655)"
31097,"""Johnson, (NE)""",1,"1 (1655)"
31099,"""Kearney, (NE)""",1,"1 (1655)"
31101,"""Keith, (NE)""",1,"1 (1655)"
31103,"""Keya Paha, (NE)""",0,"0 (742)"
31105,"""Kimball, (NE)""",1,"1 (1655)"
31107,"""Knox, (NE)""",1,"1 (1655)"
31109,"""Lancaster, (NE)""",3,"2 - 3 (613)"
31111,"""Lincoln, (NE)""",1,"1 (1655)"
31113,"""Logan, (NE)""",0,"0 (742)"
31115,"""Loup, (NE)""",0,"0 (742)"
31117,"""McPherson, (NE)""",0,"0 (742)"
31119,"""Madison, (NE)""",1,"1 (1655)"
31121,"""Merrick, (NE)""",1,"1 (1655)"
31123,"""Morrill, (NE)""",1,"1 (1655)"
31125,"""Nance, (NE)""",1,"1 (1655)"
31127,"""Nemaha, (NE)""",1,"1 (1655)"
31129,"""Nuckolls, (NE)""",1,"1 (1655)"
31131,"""Otoe, (NE)""",2,"2 - 3 (613)"
31133,"""Pawnee, (NE)""",1,"1 (1655)"
31135,"""Perkins, (NE)""",1,"1 (1655)"
31137,"""Phelps, (NE)""",1,"1 (1655)"
31139,"""Pierce, (NE)""",2,"2 - 3 (613)"
31141,"""Platte, (NE)""",1,"1 (1655)"
31143,"""Polk, (NE)""",1,"1 (1655)"
31145,"""Red Willow, (NE)""",1,"1 (1655)"
31147,"""Richardson, (NE)""",1,"1 (1655)"
31149,"""Rock, (NE)""",1,"1 (1655)"
31151,"""Saline, (NE)""",2,"2 - 3 (613)"
31153,"""Sarpy, (NE)""",3,"2 - 3 (613)"
31155,"""Saunders, (NE)""",1,"1 (1655)"
31157,"""Scotts Bluff, (NE)""",1,"1 (1655)"
31159,"""Seward, (NE)""",1,"1 (1655)"
31161,"""Sheridan, (NE)""",1,"1 (1655)"
31163,"""Sherman, (NE)""",0,"0 (742)"
31165,"""Sioux, (NE)""",0,"0 (742)"
31167,"""Stanton, (NE)""",0,"0 (742)"
31169,"""Thayer, (NE)""",1,"1 (1655)"
31171,"""Thomas, (NE)""",0,"0 (742)"
31173,"""Thurston, (NE)""",2,"2 - 3 (613)"
31175,"""Valley, (NE)""",1,"1 (1655)"
31177,"""Washington, (NE)""",1,"1 (1655)"
31179,"""Wayne, (NE)""",1,"1 (1655)"
31181,"""Webster, (NE)""",1,"1 (1655)"
31183,"""Wheeler, (NE)""",0,"0 (742)"
31185,"""York, (NE)""",2,"2 - 3 (613)"
35001,"""Bernalillo, (NM)""",7,"4+ (214)"
35005,"""Chaves, (NM)""",2,"2 - 3 (613)"
35007,"""Colfax, (NM)""",1,"1 (1655)"
35009,"""Curry, (NM)""",1,"1 (1655)"
35011,"""De Baca, (NM)""",0,"0 (742)"
35015,"""Eddy, (NM)""",2,"2 - 3 (613)"
35019,"""Guadalupe, (NM)""",1,"1 (1655)"
35021,"""Harding, (NM)""",0,"0 (742)"
35025,"""Lea, (NM)""",2,"2 - 3 (613)"
35027,"""Lincoln, (NM)""",1,"1 (1655)"
35028,"""Los Alamos, (NM)""",1,"1 (1655)"
35033,"""Mora, (NM)""",0,"0 (742)"
35035,"""Otero, (NM)""",2,"2 - 3 (613)"
35037,"""Quay, (NM)""",1,"1 (1655)"
35039,"""Rio Arriba, (NM)""",1,"1 (1655)"
35041,"""Roosevelt, (NM)""",1,"1 (1655)"
35047,"""San Miguel, (NM)""",1,"1 (1655)"
35049,"""Santa Fe, (NM)""",2,"2 - 3 (613)"
35055,"""Taos, (NM)""",1,"1 (1655)"
35057,"""Torrance, (NM)""",0,"0 (742)"
35059,"""Union, (NM)""",1,"1 (1655)"
40001,"""Adair, (OK)""",1,"1 (1655)"
40003,"""Alfalfa, (OK)""",0,"0 (742)"
40005,"""Atoka, (OK)""",1,"1 (1655)"
40007,"""Beaver, (OK)""",1,"1 (1655)"
40009,"""Beckham, (OK)""",2,"2 - 3 (613)"
40011,"""Blaine, (OK)""",2,"2 - 3 (613)"
40013,"""Bryan, (OK)""",1,"1 (1655)"
40015,"""Caddo, (OK)""",2,"2 - 3 (613)"
40017,"""Canadian, (OK)""",2,"2 - 3 (613)"
40019,"""Carter, (OK)""",2,"2 - 3 (613)"
40021,"""Cherokee, (OK)""",2,"2 - 3 (613)"
40023,"""Choctaw, (OK)""",1,"1 (1655)"
40025,"""Cimarron, (OK)""",1,"1 (1655)"
40027,"""Cleveland, (OK)""",1,"1 (1655)"
40029,"""Coal, (OK)""",1,"1 (1655)"
40031,"""Comanche, (OK)""",3,"2 - 3 (613)"
40033,"""Cotton, (OK)""",0,"0 (742)"
40035,"""Craig, (OK)""",1,"1 (1655)"
40037,"""Creek, (OK)""",3,"2 - 3 (613)"
40039,"""Custer, (OK)""",2,"2 - 3 (613)"
40041,"""Delaware, (OK)""",1,"1 (1655)"
40043,"""Dewey, (OK)""",1,"1 (1655)"
40045,"""Ellis, (OK)""",1,"1 (1655)"
40047,"""Garfield, (OK)""",3,"2 - 3 (613)"
40049,"""Garvin, (OK)""",2,"2 - 3 (613)"
40051,"""Grady, (OK)""",1,"1 (1655)"
40053,"""Grant, (OK)""",0,"0 (742)"
40055,"""Greer, (OK)""",1,"1 (1655)"
40057,"""Harmon, (OK)""",1,"1 (1655)"
40059,"""Harper, (OK)""",1,"1 (1655)"
40061,"""Haskell, (OK)""",1,"1 (1655)"
40063,"""Hughes, (OK)""",1,"1 (1655)"
40065,"""Jackson, (OK)""",1,"1 (1655)"
40067,"""Jefferson, (OK)""",1,"1 (1655)"
40069,"""Johnston, (OK)""",1,"1 (1655)"
40071,"""Kay, (OK)""",2,"2 - 3 (613)"
40073,"""Kingfisher, (OK)""",1,"1 (1655)"
40075,"""Kiowa, (OK)""",1,"1 (1655)"
40077,"""Latimer, (OK)""",1,"1 (1655)"
40079,"""Le Flore, (OK)""",2,"2 - 3 (613)"
40081,"""Lincoln, (OK)""",2,"2 - 3 (613)"
40083,"""Logan, (OK)""",1,"1 (1655)"
40085,"""Love, (OK)""",1,"1 (1655)"
40087,"""McClain, (OK)""",1,"1 (1655)"
40089,"""McCurtain, (OK)""",1,"1 (1655)"
40091,"""McIntosh, (OK)""",0,"0 (742)"
40093,"""Major, (OK)""",1,"1 (1655)"
40095,"""Marshall, (OK)""",1,"1 (1655)"
40097,"""Mayes, (OK)""",1,"1 (1655)"
40099,"""Murray, (OK)""",1,"1 (1655)"
40101,"""Muskogee, (OK)""",2,"2 - 3 (613)"
40103,"""Noble, (OK)""",1,"1 (1655)"
40105,"""Nowata, (OK)""",1,"1 (1655)"
40107,"""Okfuskee, (OK)""",1,"1 (1655)"
40109,"""Oklahoma, (OK)""",11,"4+ (214)"
40111,"""Okmulgee, (OK)""",2,"2 - 3 (613)"
40113,"""Osage, (OK)""",2,"2 - 3 (613)"
40115,"""Ottawa, (OK)""",1,"1 (1655)"
40117,"""Pawnee, (OK)""",1,"1 (1655)"
40119,"""Payne, (OK)""",2,"2 - 3 (613)"
40121,"""Pittsburg, (OK)""",1,"1 (1655)"
40123,"""Pontotoc, (OK)""",2,"2 - 3 (613)"
40125,"""Pottawatomie, (OK)""",1,"1 (1655)"
40127,"""Pushmataha, (OK)""",1,"1 (1655)"
40129,"""Roger Mills, (OK)""",1,"1 (1655)"
40131,"""Rogers, (OK)""",2,"2 - 3 (613)"
40133,"""Seminole, (OK)""",1,"1 (1655)"
40135,"""Sequoyah, (OK)""",1,"1 (1655)"
40137,"""Stephens, (OK)""",1,"1 (1655)"
40139,"""Texas, (OK)""",1,"1 (1655)"
40141,"""Tillman, (OK)""",0,"0 (742)"
40143,"""Tulsa, (OK)""",10,"4+ (214)"
40145,"""Wagoner, (OK)""",1,"1 (1655)"
40147,"""Washington, (OK)""",1,"1 (1655)"
40149,"""Washita, (OK)""",1,"1 (1655)"
40151,"""Woods, (OK)""",1,"1 (1655)"
40153,"""Woodward, (OK)""",1,"1 (1655)"
46003,"""Aurora, (SD)""",0,"0 (742)"
46005,"""Beadle, (SD)""",1,"1 (1655)"
46007,"""Bennett, (SD)""",1,"1 (1655)"
46009,"""Bon Homme, (SD)""",2,"2 - 3 (613)"
46011,"""Brookings, (SD)""",1,"1 (1655)"
46015,"""Brule, (SD)""",1,"1 (1655)"
46017,"""Buffalo, (SD)""",0,"0 (742)"
46023,"""Charles Mix, (SD)""",2,"2 - 3 (613)"
46027,"""Clay, (SD)""",1,"1 (1655)"
46033,"""Custer, (SD)""",1,"1 (1655)"
46035,"""Davison, (SD)""",1,"1 (1655)"
46043,"""Douglas, (SD)""",1,"1 (1655)"
46047,"""Fall River, (SD)""",1,"1 (1655)"
46053,"""Gregory, (SD)""",2,"2 - 3 (613)"
46055,"""Haakon, (SD)""",1,"1 (1655)"
46059,"""Hand, (SD)""",1,"1 (1655)"
46061,"""Hanson, (SD)""",0,"0 (742)"
46065,"""Hughes, (SD)""",1,"1 (1655)"
46067,"""Hutchinson, (SD)""",2,"2 - 3 (613)"
46069,"""Hyde, (SD)""",0,"0 (742)"
46071,"""Jackson, (SD)""",0,"0 (742)"
46073,"""Jerauld, (SD)""",1,"1 (1655)"
46075,"""Jones, (SD)""",0,"0 (742)"
46077,"""Kingsbury, (SD)""",1,"1 (1655)"
46079,"""Lake, (SD)""",1,"1 (1655)"
46081,"""Lawrence, (SD)""",2,"2 - 3 (613)"
46083,"""Lincoln, (SD)""",1,"1 (1655)"
46085,"""Lyman, (SD)""",0,"0 (742)"
46087,"""McCook, (SD)""",0,"0 (742)"
46093,"""Meade, (SD)""",1,"1 (1655)"
46095,"""Mellette, (SD)""",0,"0 (742)"
46097,"""Miner, (SD)""",0,"0 (742)"
46099,"""Minnehaha, (SD)""",4,"4+ (214)"
46101,"""Moody, (SD)""",1,"1 (1655)"
46103,"""Pennington, (SD)""",2,"2 - 3 (613)"
46111,"""Sanborn, (SD)""",0,"0 (742)"
46102,"""Oglala Lakota, (SD)""",1,"1 (1655)"
46117,"""Stanley, (SD)""",0,"0 (742)"
46121,"""Todd, (SD)""",1,"1 (1655)"
46123,"""Tripp, (SD)""",1,"1 (1655)"
46125,"""Turner, (SD)""",1,"1 (1655)"
46127,"""Union, (SD)""",0,"0 (742)"
46135,"""Yankton, (SD)""",1,"1 (1655)"
48003,"""Andrews, (TX)""",1,"1 (1655)"
48009,"""Archer, (TX)""",0,"0 (742)"
48011,"""Armstrong, (TX)""",0,"0 (742)"
48017,"""Bailey, (TX)""",1,"1 (1655)"
48023,"""Baylor, (TX)""",1,"1 (1655)"
48033,"""Borden, (TX)""",0,"0 (742)"
48037,"""Bowie, (TX)""",2,"2 - 3 (613)"
48045,"""Briscoe, (TX)""",0,"0 (742)"
48059,"""Callahan, (TX)""",0,"0 (742)"
48063,"""Camp, (TX)""",1,"1 (1655)"
48065,"""Carson, (TX)""",0,"0 (742)"
48067,"""Cass, (TX)""",0,"0 (742)"
48069,"""Castro, (TX)""",1,"1 (1655)"
48075,"""Childress, (TX)""",1,"1 (1655)"
48077,"""Clay, (TX)""",1,"1 (1655)"
48079,"""Cochran, (TX)""",1,"1 (1655)"
48085,"""Collin, (TX)""",9,"4+ (214)"
48087,"""Collingsworth, (TX)""",1,"1 (1655)"
48097,"""Cooke, (TX)""",2,"2 - 3 (613)"
48101,"""Cottle, (TX)""",0,"0 (742)"
48107,"""Crosby, (TX)""",1,"1 (1655)"
48111,"""Dallam, (TX)""",1,"1 (1655)"
48113,"""Dallas, (TX)""",22,"4+ (214)"
48115,"""Dawson, (TX)""",1,"1 (1655)"
48117,"""Deaf Smith, (TX)""",1,"1 (1655)"
48119,"""Delta, (TX)""",0,"0 (742)"
48121,"""Denton, (TX)""",7,"4+ (214)"
48125,"""Dickens, (TX)""",0,"0 (742)"
48129,"""Donley, (TX)""",0,"0 (742)"
48133,"""Eastland, (TX)""",1,"1 (1655)"
48139,"""Ellis, (TX)""",2,"2 - 3 (613)"
48143,"""Erath, (TX)""",1,"1 (1655)"
48147,"""Fannin, (TX)""",1,"1 (1655)"
48151,"""Fisher, (TX)""",1,"1 (1655)"
48153,"""Floyd, (TX)""",1,"1 (1655)"
48155,"""Foard, (TX)""",0,"0 (742)"
48159,"""Franklin, (TX)""",0,"0 (742)"
48165,"""Gaines, (TX)""",1,"1 (1655)"
48169,"""Garza, (TX)""",0,"0 (742)"
48179,"""Gray, (TX)""",1,"1 (1655)"
48181,"""Grayson, (TX)""",3,"2 - 3 (613)"
48183,"""Gregg, (TX)""",1,"1 (1655)"
48189,"""Hale, (TX)""",1,"1 (1655)"
48191,"""Hall, (TX)""",0,"0 (742)"
48195,"""Hansford, (TX)""",1,"1 (1655)"
48197,"""Hardeman, (TX)""",2,"2 - 3 (613)"
48203,"""Harrison, (TX)""",1,"1 (1655)"
48205,"""Hartley, (TX)""",0,"0 (742)"
48207,"""Haskell, (TX)""",1,"1 (1655)"
48211,"""Hemphill, (TX)""",1,"1 (1655)"
48213,"""Henderson, (TX)""",1,"1 (1655)"
48219,"""Hockley, (TX)""",1,"1 (1655)"
48221,"""Hood, (TX)""",1,"1 (1655)"
48223,"""Hopkins, (TX)""",1,"1 (1655)"
48227,"""Howard, (TX)""",2,"2 - 3 (613)"
48231,"""Hunt, (TX)""",1,"1 (1655)"
48233,"""Hutchinson, (TX)""",1,"1 (1655)"
48237,"""Jack, (TX)""",1,"1 (1655)"
48251,"""Johnson, (TX)""",3,"2 - 3 (613)"
48253,"""Jones, (TX)""",2,"2 - 3 (613)"
48257,"""Kaufman, (TX)""",1,"1 (1655)"
48263,"""Kent, (TX)""",0,"0 (742)"
48269,"""King, (TX)""",0,"0 (742)"
48275,"""Knox, (TX)""",1,"1 (1655)"
48277,"""Lamar, (TX)""",1,"1 (1655)"
48279,"""Lamb, (TX)""",1,"1 (1655)"
48295,"""Lipscomb, (TX)""",0,"0 (742)"
48303,"""Lubbock, (TX)""",3,"2 - 3 (613)"
48305,"""Lynn, (TX)""",1,"1 (1655)"
48315,"""Marion, (TX)""",0,"0 (742)"
48317,"""Martin, (TX)""",1,"1 (1655)"
48335,"""Mitchell, (TX)""",1,"1 (1655)"
48337,"""Montague, (TX)""",1,"1 (1655)"
48341,"""Moore, (TX)""",1,"1 (1655)"
48343,"""Morris, (TX)""",0,"0 (742)"
48345,"""Motley, (TX)""",0,"0 (742)"
48353,"""Nolan, (TX)""",1,"1 (1655)"
48357,"""Ochiltree, (TX)""",1,"1 (1655)"
48359,"""Oldham, (TX)""",0,"0 (742)"
48363,"""Palo Pinto, (TX)""",1,"1 (1655)"
48365,"""Panola, (TX)""",1,"1 (1655)"
48367,"""Parker, (TX)""",1,"1 (1655)"
48369,"""Parmer, (TX)""",1,"1 (1655)"
48375,"""Potter, (TX)""",3,"2 - 3 (613)"
48379,"""Rains, (TX)""",0,"0 (742)"
48381,"""Randall, (TX)""",0,"0 (742)"
48387,"""Red River, (TX)""",0,"0 (742)"
48393,"""Roberts, (TX)""",0,"0 (742)"
48397,"""Rockwall, (TX)""",2,"2 - 3 (613)"
48401,"""Rusk, (TX)""",1,"1 (1655)"
48415,"""Scurry, (TX)""",1,"1 (1655)"
48417,"""Shackelford, (TX)""",0,"0 (742)"
48421,"""Sherman, (TX)""",0,"0 (742)"
48423,"""Smith, (TX)""",3,"2 - 3 (613)"
48425,"""Somervell, (TX)""",1,"1 (1655)"
